Date,average_price,small_hass_volume,large_hass_volume,extra_l_hass_volume,type,yr,region,wk
2015-10-04,1.18,467701.3,1070891.86,194003.8,conventional,2015,Midsouth,40
2015-09-27,1.11,479660.47,1206766.08,274903.15,conventional,2015,Midsouth,39
2015-09-20,1.13,555127.12,1122683.82,208537.92,conventional,2015,Midsouth,38
2015-09-13,1.09,574792.78,1444401.99,182702.62,conventional,2015,Midsouth,37
2015-09-06,1.08,564493.74,1458691.19,314497.84,conventional,2015,Midsouth,36
2015-08-30,1.18,516825.42,1161145.08,196950.9,conventional,2015,Midsouth,35
2015-08-23,1.12,571552.62,1286342.3,210164.47,conventional,2015,Midsouth,34
2015-08-16,1.14,627950.44,1355609.83,222563.23,conventional,2015,Midsouth,33
2015-08-09,1.15,531460.61,1328248.62,203932.87,conventional,2015,Midsouth,32
2015-08-02,1.14,532287.84,1359710.96,208419.92,conventional,2015,Midsouth,31
2015-07-26,1.15,531729.96,1239353.81,199553.32,conventional,2015,Midsouth,30
2015-07-19,1.14,569216.65,1234664,218257.94,conventional,2015,Midsouth,29
2015-07-12,1.13,532046.38,1337980.83,205773.72,conventional,2015,Midsouth,28
2015-07-05,1.13,632988.75,1545460.43,232974.97,conventional,2015,Midsouth,27
2015-06-28,1.14,534709.22,1324231.26,215752.18,conventional,2015,Midsouth,26
2015-06-21,1.13,601782.55,1363070.07,215613.45,conventional,2015,Midsouth,25
2015-06-14,1.09,653441.16,1484200.81,206159.51,conventional,2015,Midsouth,24
2015-06-07,1.14,724315.73,1217522.42,200001.49,conventional,2015,Midsouth,23
2015-05-31,1.14,734816.3,1377202.12,207708.91,conventional,2015,Midsouth,22
2015-05-24,1.14,719874.17,1431141.56,231744.91,conventional,2015,Midsouth,21
2015-05-17,1.18,698401.8,1201257.18,203615.52,conventional,2015,Midsouth,20
2015-05-10,1.17,721935.59,1299998.7,190755.81,conventional,2015,Midsouth,19
2015-05-03,1.07,793989.95,1557507.45,364283.54,conventional,2015,Midsouth,18
2015-04-26,1.2,698128.52,1125853,192090.19,conventional,2015,Midsouth,17
2015-04-19,1.18,654378.33,1125460.56,190006.01,conventional,2015,Midsouth,16
2015-04-12,1.13,665283.33,1298472.42,185691.58,conventional,2015,Midsouth,15
2015-04-05,1.19,617567.29,1066608.5,183653.85,conventional,2015,Midsouth,14
2015-03-29,1.18,576473.89,1160794.38,203057.64,conventional,2015,Midsouth,13
2015-03-22,1.11,681261.26,1282053.45,197573.91,conventional,2015,Midsouth,12
2015-03-15,1.19,570576.91,1066470.63,210234.78,conventional,2015,Midsouth,11
2015-03-08,1.21,545690.6,949015.34,179824.24,conventional,2015,Midsouth,10
2015-03-01,1.14,620672.44,1151353.87,182873.34,conventional,2015,Midsouth,9
2015-02-22,1.1,632670.12,1209150.04,295228.18,conventional,2015,Midsouth,8
2015-02-15,1.17,634266.43,982380.32,206499.63,conventional,2015,Midsouth,7
2015-02-08,1.06,732854.05,1222159.62,159491.59,conventional,2015,Midsouth,6
2015-02-01,0.99,888523.17,1798504.77,388259.15,conventional,2015,Midsouth,5
2015-01-25,1.15,566435.98,1077630.8,164873.48,conventional,2015,Midsouth,4
2015-01-18,1.19,530333.83,1045424.87,186027.52,conventional,2015,Midsouth,3
2015-01-11,1.17,560119.16,1032606.49,191515.19,conventional,2015,Midsouth,2
2015-01-04,1.1,575245.44,1311502.53,181058.65,conventional,2015,Midsouth,1
2015-12-27,0.96,79508.7,8706.29,4748.08,conventional,2015,Nashville,52
2015-12-20,0.99,87309.07,7415.81,4356.81,conventional,2015,Nashville,51
2015-12-13,0.91,103097.4,11175.45,6145.91,conventional,2015,Nashville,50
2015-12-06,1,88033.66,9655.78,5447.67,conventional,2015,Nashville,49
2015-11-29,0.95,77155.36,9407.46,5435.02,conventional,2015,Nashville,48
2015-11-22,0.96,79960.92,10083.16,5985.48,conventional,2015,Nashville,47
2015-11-15,1.04,77510.5,11869.33,5903.53,conventional,2015,Nashville,46
2015-11-08,1.03,87957.9,11807.4,4873.39,conventional,2015,Nashville,45
2015-11-01,0.94,97774.21,20102.72,5054.46,conventional,2015,Nashville,44
2015-10-25,0.91,89991.51,20511.16,4334.1,conventional,2015,Nashville,43
2015-10-18,0.91,114107.69,29076.74,6047.46,conventional,2015,Nashville,42
2015-10-11,0.96,83621.05,35428.18,7009.22,conventional,2015,Nashville,41
2015-10-04,0.96,78331.45,30106.11,6363.08,conventional,2015,Nashville,40
2015-09-27,1.04,93381.62,25445,6807.92,conventional,2015,Nashville,39
2015-09-20,0.95,108519,32478.82,9286.56,conventional,2015,Nashville,38
2015-09-13,1.05,76424.28,25095.26,9786.12,conventional,2015,Nashville,37
2015-09-06,0.97,92988.8,30510.75,9638.66,conventional,2015,Nashville,36
2015-08-30,1.09,82766.98,21072.35,7912.88,conventional,2015,Nashville,35
2015-08-23,0.97,112284.06,19284.06,10060.87,conventional,2015,Nashville,34
2015-08-16,0.96,126796.3,18393.32,13672.42,conventional,2015,Nashville,33
2015-08-09,0.98,105537.27,20560.4,10196.35,conventional,2015,Nashville,32
2015-08-02,1.08,87160.08,19863.22,9366.36,conventional,2015,Nashville,31
2015-07-26,1.07,85386.58,19400.24,9807.32,conventional,2015,Nashville,30
2015-07-19,0.98,113404.36,19371.52,9567.97,conventional,2015,Nashville,29
2015-07-12,1.09,90781.1,17434.57,9746.41,conventional,2015,Nashville,28
2015-07-05,0.97,121473.02,25125.21,10804.25,conventional,2015,Nashville,27
2015-06-28,1.06,90881.66,19436.14,8297.63,conventional,2015,Nashville,26
2015-06-21,0.96,111226.04,17917.39,8103.01,conventional,2015,Nashville,25
2015-06-14,1.03,103389.69,17224.17,7010.57,conventional,2015,Nashville,24
2015-06-07,0.96,128293.7,10385.79,10508.18,conventional,2015,Nashville,23
2015-05-31,1.04,117285.11,8351.55,11839,conventional,2015,Nashville,22
2015-05-24,0.98,140921.85,9348.72,14228.41,conventional,2015,Nashville,21
2015-05-17,1.07,100832.21,8161.87,10852.62,conventional,2015,Nashville,20
2015-05-10,1.07,114337.07,9079.59,13932.74,conventional,2015,Nashville,19
2015-05-03,0.98,159791.64,13149.16,16218.93,conventional,2015,Nashville,18
2015-04-26,1.08,117295.03,8599.82,15685.44,conventional,2015,Nashville,17
2015-04-19,1.11,91537.59,7598.5,12377.93,conventional,2015,Nashville,16
2015-04-12,1,111682.33,9658.98,12737.74,conventional,2015,Nashville,15
2015-04-05,1.06,104270.46,8266.56,14141.74,conventional,2015,Nashville,14
2015-03-29,1.07,102824.72,8307.47,14079.54,conventional,2015,Nashville,13
2015-03-22,1.01,122204.32,9195.02,13155.99,conventional,2015,Nashville,12
2015-03-15,1.08,86390.93,6821.52,11458.43,conventional,2015,Nashville,11
2015-03-08,1.08,104187.91,7723.68,10813.59,conventional,2015,Nashville,10
2015-03-01,0.99,121799.85,9712.84,10894.89,conventional,2015,Nashville,9
2015-02-22,1.05,101095.06,10053.42,13693.83,conventional,2015,Nashville,8
2015-02-15,1.03,109047.7,9817.42,11085.73,conventional,2015,Nashville,7
2015-02-08,0.94,125785.83,8119.73,9717.73,conventional,2015,Nashville,6
2015-02-01,0.94,160834.57,13445.84,17578.18,conventional,2015,Nashville,5
2015-01-25,1.07,95428.54,8371.74,11082.07,conventional,2015,Nashville,4
2015-01-18,1.08,97216.47,8423.57,12187.72,conventional,2015,Nashville,3
2015-01-11,1.07,103822.6,9098.86,11665.78,conventional,2015,Nashville,2
2015-01-04,1,113865.83,11083.58,11699.03,conventional,2015,Nashville,1
2015-12-27,0.91,105570.93,18655.62,284.7,conventional,2015,NewOrleansMobile,52
2015-12-20,0.92,110266.94,18630.27,255.72,conventional,2015,NewOrleansMobile,51
2015-12-13,0.86,119689.49,31214.29,437.88,conventional,2015,NewOrleansMobile,50
2015-12-06,0.94,117854.69,21553.04,325,conventional,2015,NewOrleansMobile,49
2015-11-29,0.9,96662.75,23572.73,298.68,conventional,2015,NewOrleansMobile,48
2015-11-22,0.94,112638.84,18822.53,388.83,conventional,2015,NewOrleansMobile,47
2015-11-15,0.98,113570.58,21747.26,335,conventional,2015,NewOrleansMobile,46
2015-11-08,0.96,122265.65,21552.54,692.39,conventional,2015,NewOrleansMobile,45
2015-11-01,0.97,129683.8,16059.69,486.47,conventional,2015,NewOrleansMobile,44
2015-10-25,1.01,117736.07,17516.63,646.78,conventional,2015,NewOrleansMobile,43
2015-10-18,1.02,124894.03,18241.03,1003.78,conventional,2015,NewOrleansMobile,42
2015-10-11,1,135769.89,16126.01,1155.54,conventional,2015,NewOrleansMobile,41
2015-10-04,1,133195.58,20601.83,1171.5,conventional,2015,NewOrleansMobile,40
2015-09-27,1.06,123528.92,17616.44,1515.75,conventional,2015,NewOrleansMobile,39
2015-09-20,1,135003.95,24187.24,1608.76,conventional,2015,NewOrleansMobile,38
2015-09-13,1.02,140509.91,18106.55,1713.51,conventional,2015,NewOrleansMobile,37
2015-09-06,0.99,155273.07,18010.18,2204.32,conventional,2015,NewOrleansMobile,36
2015-08-30,1.03,144651.98,14746.53,2416.44,conventional,2015,NewOrleansMobile,35
2015-08-23,1.04,152247.87,18687.77,2886.6,conventional,2015,NewOrleansMobile,34
2015-08-16,1.04,151208.53,16681.65,7405.88,conventional,2015,NewOrleansMobile,33
2015-08-09,1,171948.43,10121.42,11932.03,conventional,2015,NewOrleansMobile,32
2015-08-02,1.04,157656.04,8025.5,11763,conventional,2015,NewOrleansMobile,31
2015-07-26,1.03,171672.53,10443.49,12343.88,conventional,2015,NewOrleansMobile,30
2015-07-19,0.98,167068.14,8930.71,11720.44,conventional,2015,NewOrleansMobile,29
2015-07-12,1.05,149305.77,11069.26,11822.33,conventional,2015,NewOrleansMobile,28
2015-07-05,1.01,185225.73,9201.65,15050.73,conventional,2015,NewOrleansMobile,27
2015-06-28,1.03,163193.51,10737.56,8080.05,conventional,2015,NewOrleansMobile,26
2015-06-21,0.93,182416.44,8803.83,7161.74,conventional,2015,NewOrleansMobile,25
2015-06-14,1.02,166072,10920.46,268.71,conventional,2015,NewOrleansMobile,24
2015-06-07,0.99,186502.94,8769.22,297.49,conventional,2015,NewOrleansMobile,23
2015-05-31,1.04,164856.45,8536.94,319,conventional,2015,NewOrleansMobile,22
2015-05-24,1.03,175841.33,10463.04,235,conventional,2015,NewOrleansMobile,21
2015-05-17,0.96,172610.15,9661.21,262,conventional,2015,NewOrleansMobile,20
2015-05-10,1.05,176480.19,7959.95,321,conventional,2015,NewOrleansMobile,19
2015-05-03,0.93,204609.56,13133.92,299.55,conventional,2015,NewOrleansMobile,18
2015-04-26,0.96,179543.83,9195.1,288,conventional,2015,NewOrleansMobile,17
2015-04-19,0.93,172951.25,12171.55,373.11,conventional,2015,NewOrleansMobile,16
2015-04-12,0.97,168050.37,7155.35,294,conventional,2015,NewOrleansMobile,15
2015-04-05,0.99,166893.13,7766.84,250,conventional,2015,NewOrleansMobile,14
2015-03-29,0.97,161509.61,9472.68,77.75,conventional,2015,NewOrleansMobile,13
2015-03-22,0.9,196325.14,8985.9,179.21,conventional,2015,NewOrleansMobile,12
2015-03-15,1.09,159683.23,11363.11,183.95,conventional,2015,NewOrleansMobile,11
2015-03-08,1.06,163007.69,12379.43,269.87,conventional,2015,NewOrleansMobile,10
2015-03-01,1.08,138924.43,16229.64,384.82,conventional,2015,NewOrleansMobile,9
2015-02-22,0.92,178792.99,10819.78,346.88,conventional,2015,NewOrleansMobile,8
2015-02-15,1.02,155288.64,11863.71,253.04,conventional,2015,NewOrleansMobile,7
2015-02-08,0.93,169656.18,8648.32,202.67,conventional,2015,NewOrleansMobile,6
2015-02-01,0.81,271075.59,11860.86,426.32,conventional,2015,NewOrleansMobile,5
2015-01-25,0.94,188798.96,12771.98,352.52,conventional,2015,NewOrleansMobile,4
2015-01-18,1.03,179991.12,23263.42,213.64,conventional,2015,NewOrleansMobile,3
2015-01-11,0.97,165505.1,10680.54,231.54,conventional,2015,NewOrleansMobile,2
2015-01-04,0.94,148384.22,14085.72,218.63,conventional,2015,NewOrleansMobile,1
2015-12-27,1.17,13711.19,872603.6,894.58,conventional,2015,NewYork,52
2015-12-20,1.23,13998.35,867406.68,803.83,conventional,2015,NewYork,51
2015-12-13,1.12,15990.38,975504.52,1657.92,conventional,2015,NewYork,50
2015-12-06,1.2,15730.1,887708.08,892.62,conventional,2015,NewYork,49
2015-11-29,1.16,13652.41,814571.57,863.58,conventional,2015,NewYork,48
2015-11-22,1.14,15004.7,905344.06,1227.89,conventional,2015,NewYork,47
2015-11-15,1.04,23669.62,1107466.31,929.57,conventional,2015,NewYork,46
2015-11-08,1.13,20146.29,1097994.07,753.78,conventional,2015,NewYork,45
2015-11-01,1.06,24197.61,1916954.83,1226.57,conventional,2015,NewYork,44
2015-10-25,1.23,18035.94,790163.44,540.63,conventional,2015,NewYork,43
2015-10-18,0.97,23873.63,1598365.27,1173.01,conventional,2015,NewYork,42
2015-10-11,1.28,14859.09,792683.64,721.46,conventional,2015,NewYork,41
2015-10-04,1.26,19623.48,1060768.61,1078.17,conventional,2015,NewYork,40
2015-09-27,1.16,15448.68,941112.78,983.6,conventional,2015,NewYork,39
2015-09-20,1.18,16098.34,913022.98,801.09,conventional,2015,NewYork,38
2015-09-13,1.16,20526.41,1208256.11,1030.24,conventional,2015,NewYork,37
2015-09-06,1.22,19894.27,1074698.43,1295.45,conventional,2015,NewYork,36
2015-08-30,1.22,18628.2,982355.97,1530.58,conventional,2015,NewYork,35
2015-08-23,1.1,22589.42,1222687.73,822.48,conventional,2015,NewYork,34
2015-08-16,1.14,19663.39,1291206.23,1727.95,conventional,2015,NewYork,33
2015-08-09,1.1,23326.28,1290583.13,976.16,conventional,2015,NewYork,32
2015-08-02,1.14,21768.56,1184264.91,1330.65,conventional,2015,NewYork,31
2015-07-26,1.28,19228.22,910716.77,1321.69,conventional,2015,NewYork,30
2015-07-19,1.37,20811.41,923816.05,2324.14,conventional,2015,NewYork,29
2015-07-12,1.27,22742.33,956051.1,5130.14,conventional,2015,NewYork,28
2015-07-05,1.18,23947.74,1290776.67,5470.64,conventional,2015,NewYork,27
2015-06-28,1.36,17714.92,917010.98,3347.48,conventional,2015,NewYork,26
2015-06-21,1.28,18711.02,1312242.38,5159.36,conventional,2015,NewYork,25
2015-06-14,1.32,23161.35,931945.04,3548.03,conventional,2015,NewYork,24
2015-06-07,1.32,24734.98,1347902.88,2235.54,conventional,2015,NewYork,23
2015-05-31,1.43,24958.8,1077663.26,1368.92,conventional,2015,NewYork,22
2015-05-24,1.37,21741.7,1103694.97,1724.03,conventional,2015,NewYork,21
2015-05-17,1.43,21866.23,871213.06,1648.45,conventional,2015,NewYork,20
2015-05-10,1.22,27734.02,1711900.09,4590.52,conventional,2015,NewYork,19
2015-05-03,1.32,23447.41,1317970.18,4554.01,conventional,2015,NewYork,18
2015-04-26,1.44,20400.34,932216.48,2618.1,conventional,2015,NewYork,17
2015-04-19,1.42,20252.47,927145.61,2366.85,conventional,2015,NewYork,16
2015-04-12,1.43,18928.26,764676.24,1846.37,conventional,2015,NewYork,15
2015-04-05,1.41,20081.53,909664.31,2011.01,conventional,2015,NewYork,14
2015-03-29,1.36,21780.45,882071.76,1812.92,conventional,2015,NewYork,13
2015-03-22,1.33,22713.33,884992.9,1650.73,conventional,2015,NewYork,12
2015-03-15,1.45,22591.72,749461.13,1923.63,conventional,2015,NewYork,11
2015-03-08,1.36,31886.43,755537.72,2109.98,conventional,2015,NewYork,10
2015-03-01,1.18,19919.91,1025372.06,2849.43,conventional,2015,NewYork,9
2015-02-22,1.33,18716.23,757987.66,2885,conventional,2015,NewYork,8
2015-02-15,1.36,17342.31,688201.27,2659.51,conventional,2015,NewYork,7
2015-02-08,1.11,26781.64,1310966.23,2996.36,conventional,2015,NewYork,6
2015-02-01,1.36,22622.87,1084529.78,3251.93,conventional,2015,NewYork,5
2015-01-25,1.36,18101.89,768131.81,3184.12,conventional,2015,NewYork,4
2015-01-18,1.37,18945.56,749309.2,3039.37,conventional,2015,NewYork,3
2015-01-11,1.34,15880.8,714530.7,2315.72,conventional,2015,NewYork,2
2015-01-04,1.09,23641,1127882.44,1871.07,conventional,2015,NewYork,1
2015-12-27,1.2,69920.54,2313155.65,35858.35,conventional,2015,Northeast,52
2015-12-20,1.2,72576.52,2330694.41,14909.65,conventional,2015,Northeast,51
2015-12-13,1.09,81055.1,2852333.86,4716.39,conventional,2015,Northeast,50
2015-12-06,1.14,85444.57,2541186.76,3341.42,conventional,2015,Northeast,49
2015-11-29,1.22,71191.69,1964333.5,3025.26,conventional,2015,Northeast,48
2015-11-22,1.16,79006.95,2316404.82,4067.05,conventional,2015,Northeast,47
2015-11-15,1.09,89242.5,2738913.76,3393.33,conventional,2015,Northeast,46
2015-11-08,1.1,86385.14,3333003.32,4491.79,conventional,2015,Northeast,45
2015-11-01,1.09,95355.74,3920642.46,4729.26,conventional,2015,Northeast,44
2015-10-25,1.15,88907,2438454.39,3363.89,conventional,2015,Northeast,43
2015-10-18,0.99,93569.28,4025382.16,5421.22,conventional,2015,Northeast,42
2015-10-11,1.23,88376.7,2383018.56,4364.98,conventional,2015,Northeast,41
2015-10-04,1.21,99666.72,2679760.58,5434.32,conventional,2015,Northeast,40
2015-09-27,1.13,86278.88,2965153.82,4785.85,conventional,2015,Northeast,39
2015-09-20,1.21,86196.27,2492113.6,4293.65,conventional,2015,Northeast,38
2015-09-13,1.14,95839.65,3364304.91,4616.79,conventional,2015,Northeast,37
2015-09-06,1.18,99311.62,3227507.37,6693.26,conventional,2015,Northeast,36
2015-08-30,1.2,93227.99,2981372.2,11075.1,conventional,2015,Northeast,35
2015-08-23,1.13,107907.11,3291930.64,7167.44,conventional,2015,Northeast,34
2015-08-16,1.17,97139.95,3382543.31,8138.99,conventional,2015,Northeast,33
2015-08-09,1.1,105393.94,3894801.66,9116.57,conventional,2015,Northeast,32
2015-08-02,1.19,104772.22,3244095.85,11726.4,conventional,2015,Northeast,31
2015-07-26,1.28,102482.55,2757145.78,14864.77,conventional,2015,Northeast,30
2015-07-19,1.27,107602.07,3057929,36476.44,conventional,2015,Northeast,29
2015-07-12,1.2,110242.95,3051823.18,75096.18,conventional,2015,Northeast,28
2015-07-05,1.24,122190.4,3328289.46,92678.08,conventional,2015,Northeast,27
2015-06-28,1.3,105387.01,2670469.78,72708.66,conventional,2015,Northeast,26
2015-06-21,1.27,106859.5,3203944.93,77296.43,conventional,2015,Northeast,25
2015-06-14,1.2,112693.47,2985953.81,56827.08,conventional,2015,Northeast,24
2015-06-07,1.27,109587.85,3416600.27,7058.9,conventional,2015,Northeast,23
2015-05-31,1.34,116068.2,2954175.96,5488.64,conventional,2015,Northeast,22
2015-05-24,1.26,112425.95,3212552.24,7774.83,conventional,2015,Northeast,21
2015-05-17,1.33,114065.77,2730591.16,5593.26,conventional,2015,Northeast,20
2015-05-10,1.21,134556.37,4143702.97,10220.82,conventional,2015,Northeast,19
2015-05-03,1.24,129459.52,3365962.7,13487.57,conventional,2015,Northeast,18
2015-04-26,1.36,110930.88,2492744.36,7040.21,conventional,2015,Northeast,17
2015-04-19,1.31,110954.74,2552885.19,6389.9,conventional,2015,Northeast,16
2015-04-12,1.33,93987.65,2102179.57,5306.97,conventional,2015,Northeast,15
2015-04-05,1.34,97887.72,2409449.74,6203.7,conventional,2015,Northeast,14
2015-03-29,1.26,96169.31,2543290.15,5707.16,conventional,2015,Northeast,13
2015-03-22,1.22,118765,2526519.62,5436.84,conventional,2015,Northeast,12
2015-03-15,1.34,111777.91,2082038.09,5531.34,conventional,2015,Northeast,11
2015-03-08,1.27,113602.19,2111936.1,7864.97,conventional,2015,Northeast,10
2015-03-01,1.15,88609.28,2790180.2,7317.59,conventional,2015,Northeast,9
2015-02-22,1.29,92283.05,2003076.22,7049.52,conventional,2015,Northeast,8
2015-02-15,1.29,88056.2,1958075.38,7773.07,conventional,2015,Northeast,7
2015-02-08,1.09,128978.49,3354876.63,7219.81,conventional,2015,Northeast,6
2015-02-01,1.23,133613,3149375.34,9191.41,conventional,2015,Northeast,5
2015-01-25,1.27,96761.81,2129188.49,7923.65,conventional,2015,Northeast,4
2015-01-18,1.32,91803.09,2098784.32,7215.59,conventional,2015,Northeast,3
2015-01-11,1.28,97343.55,2070661.43,6915.47,conventional,2015,Northeast,2
2015-01-04,1.09,126640.65,2860709.93,7580.38,conventional,2015,Northeast,1
2015-12-27,1.21,2601.32,250270.9,12123.24,conventional,2015,NorthernNewEngland,52
2015-12-20,1.17,2616.13,232459.75,3820.83,conventional,2015,NorthernNewEngland,51
2015-12-13,0.95,2970.12,369076.25,116.84,conventional,2015,NorthernNewEngland,50
2015-12-06,1.11,3320.11,261503.41,94.18,conventional,2015,NorthernNewEngland,49
2015-11-29,1.25,2897.91,181977.84,88.58,conventional,2015,NorthernNewEngland,48
2015-11-22,1.08,2770.62,230517.24,140.77,conventional,2015,NorthernNewEngland,47
2015-11-15,1.07,2589.55,237255.49,90.93,conventional,2015,NorthernNewEngland,46
2015-11-08,0.96,2347.38,453089.14,132.37,conventional,2015,NorthernNewEngland,45
2015-11-01,1.07,3271.4,281498.53,209.48,conventional,2015,NorthernNewEngland,44
2015-10-25,1.08,2599.46,268057.07,158.24,conventional,2015,NorthernNewEngland,43
2015-10-18,1,3274.11,361448.46,192.81,conventional,2015,NorthernNewEngland,42
2015-10-11,1.19,3616.8,231543.02,204.79,conventional,2015,NorthernNewEngland,41
2015-10-04,1.12,3978.7,253346.07,248.25,conventional,2015,NorthernNewEngland,40
2015-09-27,0.98,2768.16,427544.89,265.22,conventional,2015,NorthernNewEngland,39
2015-09-20,1.17,2413.3,270775.68,291.7,conventional,2015,NorthernNewEngland,38
2015-09-13,1.09,1752.73,301172.05,277.25,conventional,2015,NorthernNewEngland,37
2015-09-06,1.01,2506.81,456884.53,377.7,conventional,2015,NorthernNewEngland,36
2015-08-30,1.13,2834.15,337184.98,457.24,conventional,2015,NorthernNewEngland,35
2015-08-23,1.18,2487.19,338130.6,608.29,conventional,2015,NorthernNewEngland,34
